rank,keyword,count
4460,인성·심리,1
4461,초등학생의,1
4462,읽기·쓰기·수학,1
4463,책임지도,1
4464,학습성장을,1
4465,교과보충,1
4466,심화과정까지,1
4467,여름,1
4468,겨울방학,1
4469,고등학생들에게,1
4470,수학학습,1
4471,포기자,1
4472,개념강의,1
4473,배낭여행,1
4474,방문국과,1
4475,대입지원센터,1
4476,이용편의,1
4477,스타일에,1
4478,맞추어,1
4479,골라,1
4480,개설로,1
4481,민간시설,1
4482,과목별,1
4483,탐구·토론·성찰,1
4484,거대학교,1
4485,독서토론회를,1
4486,기르기,1
4487,학력향상,1
4488,인재육성2,1
4489,간편식,1
4490,결식률은,1
4491,집중력과,1
4492,건강은,1
4493,버스비를,1
4494,시간에,1
4495,원으로,1
4496,할인하여,1
4497,양산형,1
4498,거제형,1
4499,에듀라인,1
4500,학생전용,1
4501,교육적금,1
4502,만원씩,1
4503,자립자금,1
4504,건강취약학생,1
4505,원격수업,1
4506,방문교육,1
4507,병원학교를,1
4508,학습기회,1
4509,거제에,1
4510,다문화가정의,1
4511,교원연수와,1
4512,확충으로,1
4513,과밀문제,1
4514,중증장애학생,1
4515,치료지원,1
4516,장애학생의,1
4517,로드맵으로,1
4518,진로불안과,1
4519,직업교육실,1
4520,유관기관와,1
4521,자립역량,1
4522,경남교육청,1
4523,실현1,1
4524,시행1,1
4525,현장학습,1
4526,신고부터,1
4527,수사·재판·사후,1
4528,연가보상비,1
4529,전보제도,1
4530,업무수당,1
4531,필수인력을,1
4532,제외한,1
4533,점수제,1
4534,비근무,1
4535,종사자,1
4536,생계보장과,1
4537,이음센터에서,1
4538,자아실현과,1
4539,사회참여,1
4540,새학년,1
4541,청소,1
4542,산뜻한,1
4543,개학,1
4544,첫날,1
4545,정돈된,1
4546,교실환경으로,1
4547,연계와,1
4548,진료비,1
4549,성장바우처,1
4550,정착지원,1
4551,자기계발,1
4552,퇴직예정,1
4553,비교과,1
4554,보결,1
4555,대체인력,1
4556,사서,1
4557,영양,1
4558,휴가권,1
4559,업무공백,1
4560,유아교육과,1
4561,특수교육과,1
4562,특수교육의,1
4563,학부모대학,1
4564,성장단계별,1
4565,필요역량을,1
4566,온라인으로,1
4567,제고3,1
4568,시행3,1
4569,완전돌봄,1
4570,방과후과정,1
4571,어디,1
4572,태그,1
4573,학내,1
4574,중2,1
4575,전수검사,1
4576,위험군,1
4577,정밀검사,1
4578,통합돌봄체계,1
4579,체험교육원,1
4580,문화예술체험,1
4581,편의성,1
4582,경제성을,1
4583,뱅크,1
4584,학생용,1
4585,단말기를,1
4586,서비스로,1
4587,저사양,1
4588,구매에서,1
4589,렌탈로,1
4590,활용도,1
4591,방과후교사,1
4592,돌봄교사,1
4593,지원확대,1
4594,공보육의,1
4595,아이와,1
4596,어울림,1
4597,아트,1
4598,뉴스포츠·생활체육공간으로,1
4599,재능몰입,1
4600,통영,1
4601,거제,1
4602,남해,1
4603,주말바다학교,1
4604,어촌계,1
4605,창의성과,1
4606,탐구역량을,1
4607,바다체험학습,1
4608,ngo와,1
4609,습지,1
4610,해양보호를,1
4611,생태환경교육,1
4612,군별,1
4613,실천중심,1
4614,민관협력회의,1
4615,도심형,1
4616,테마중심,1
4617,중등과정,1
4618,교육4,1
4619,시행4,1
4620,떠나가는,1
4621,경남에서,1
4622,경남으로,1
4623,지역성장을,1
4624,롯데백화점,1
4625,마산점을,1
4626,교육문화복합공간,1
4627,ai교육시설,1
4628,마산,1
4629,진해,1
4630,장유,1
4631,웅상에,1
4632,시교육지원청,1
4633,지역청사,1
4634,지원중심,1
4635,균형발전을,1
4636,경남과학고,1
4637,양산과학고·사천영재학교,1
4638,kaist,1
4639,부설,1
4640,경남을,1
4641,전국에서,1
4642,과학인재,1
4643,요람으로,1
4644,김해에,1
4645,예술고,1
4646,꿈나무,1
4647,동부권의,1
4648,축구부,1
4649,농구부,1
4650,문화학교,1
4651,협력학교,1
4652,초청,1
4653,경남학생,1
4654,부지에,1
4655,파크골프장,1
4656,정기리그,1
4657,기반조성,1
4658,대가,1
4659,인성교육으로,1
4660,어촌,1
4661,마을교육공동체를,1
4662,지역사회학교,1
4663,정치논란,1
4664,진주에,1
4665,홍보관,1
4666,공유학교,1
4667,고교생의,1
4668,대학시설,1
4669,수강,1
4670,스타트업,1
4671,터전으로,1
4672,디자인·스마트기술,1
4673,메이커,1
4674,캠퍼스로,1
4675,예술가·문인,1
4676,협업으로,1
4677,예술수업,1
4678,특성화고에,1
4679,평생교육원,1
4680,실습교육,1
4681,지역주민의,1
4682,창업·재취업·자기계발,1
4683,인프라로,1
4684,활용5,1
4685,제고5,1
4686,시행5,1
4687,국비확보,1
4688,표지방,1
4689,소멸의,1
4690,특수성을,1
4691,절실합니다,1
4692,중앙집권적,1
4693,행정에서,1
4694,자율성의,1
4695,o시·군,1
4696,임명권을,1
4697,내려놓고,1
4698,아는,1
4699,인사를,1
4700,공모를,1
4701,선발하겠습니다,1
4702,o지역교육위원회,1
4703,성에,1
4704,의사결정권을,1
4705,부여하겠습니다,1
4706,o주민청원,1
4707,현안에,1
4708,내고,1
4709,반영할,1
4710,상설화하겠습니다,1
4711,표학교,1
4712,현장은,1
4713,가르침,1
4714,집중하기,1
4715,실정을,1
4716,해소하기,1
4717,공단,1
4718,공단으로,1
4719,담을,1
4720,o학교,1
4721,도교육청과,1
4722,지역교육청을,1
4723,조직이,1
4724,조직으,1
4725,재편하겠습니다,1
4726,o혁신교육지원청,1
4727,인사권을,1
4728,독립적으로,1
4729,행사하는,1
4730,거점을,1
4731,쾌적하고,1
4732,표획일적인,1
4733,경쟁과,1
4734,제도가,1
4735,가로막는,1
4736,타파하기,1
4737,o고교학점제,1
4738,혼란을,1
4739,초래하는,1
4740,고교학점제를,1
4741,성을,1
4742,보장할,1
4743,o내부형,1
4744,유무와,1
4745,경영에,1
4746,범위를,1
4747,o성과급,1
4748,위화감을,1
4749,행정력을,1
4750,낭비하는,1
4751,협력적,1
4752,정상화로,1
4753,표교사가,1
4754,아이들과,1
4755,확보하는,1
4756,o공문,1
4757,책임관,1
4758,부서별,1
4759,발송량을,1
4760,제한하고,1
4761,필요성을,1
4762,엄격히,1
4763,검토하여,1
4764,보고용,1
4765,공문을,1
4766,퇴출하겠습니다,1
4767,o플랫폼,1
4768,대응하던,1
4769,등급제를,1
4770,차단하겠습니다,1
4771,o원클릭,1
4772,처리를,1
4773,창구에서,1
4774,스템을,1
4775,미래의,1
4776,문을,1
4777,표ai시대,1
4778,기술보다,1
4779,중요한,1
4780,입니다,1
4781,정답을,1
4782,외우는,1
4783,질문을,1
4784,던지는,1
4785,o초·중·고,1
4786,놀이와,1
4787,훈련중등,1
4788,실존,1
4789,고민하는,1
4790,자아,1
4791,사고와,1
4792,제시o경남철학교육,1
4793,건립하여,1
4794,연수와,1
4795,남명,1
4796,개발하겠습니다,1
4797,o질문이,1
4798,매일,1
4799,철학적,1
4800,질문으로,1
4801,사유를,1
4802,제도화하겠습니,1
4803,결정하지,1
4804,자기결정권을,1
4805,경험하고,1
4806,교육철학,1
4807,학생·학부모·교직원·지자체,1
4808,고등학생부터,1
4809,중학생까지,1
4810,초등학생은,1
4811,국가에서,1
4812,지급하는,1
4813,아동수당이,1
4814,진단·지원·성장,1
4815,통합관리,1
4816,읽기·쓰기·셈하기,1
4817,탈피하여,1
4818,사고·협업·창의력,1
4819,핵심역량,1
4820,qbl,1
4821,초5이상,1
4822,학급별,1
4823,사서교사,1
4824,공동체문제해결학습,1
4825,습득,1
4826,함량,1
4827,학습·정서·진로,1
4828,통합진단,1
4829,학습전략검사,1
4830,전문상담,1
4831,정신에,1
4832,성인지·평화교육,1
4833,성평등·노동·인권·평화·차별금지,1
4834,현대,1
4835,체험·실천,1
4836,참정권,1
4837,노동권,1
4838,평화,1
4839,차별금지,1
4840,창체,1
4841,단편,1
4842,정규화로,1
4843,배려·존중·공감,1
4844,인권·노동·사회문제,1
4845,토론·의사표현,1
4846,사회참여·정책,1
4847,모의,1
4848,의사결정·참정,1
4849,성평등·인권,1
4850,개선계획에,1
4851,학교장·관리자,1
4852,성인지·인권,1
4853,책임평가,1
4854,성차별·갑질·혐오,1
4855,신고·상담·보호,1
4856,불법촬영물·딥페이크·단체대화방,1
4857,유포,1
4858,강의식,1
4859,토론·참여형,1
4860,학생자치,1
4861,모의투표·참여활동,1
4862,창체·교과,1
4863,일상을,1
4864,전환으로,1
4865,자율성·편의성,1
4866,무료화로,1
4867,체력,1
4868,단련실,1
4869,학습·건강,1
4870,시내·농어촌,1
4871,통학택시·통학버스,1
4872,복합문화공간,1
4873,스터디카페·체력단련실·청소년,1
4874,마을카페,1
4875,복합공간,1
4876,시범지역,1
4877,시·군으로,1
4878,책임구조,1
4879,전반,1
4880,인솔·보조,1
4881,인력풀,1
4882,인솔·보조인력,1
4883,시설·프로그램,1
4884,예약·운영,1
4885,비데,1
4886,좌변기,1
4887,생리대,1
4888,비치함,1
4889,개국에서,1
4890,핀란드,1
4891,방관자,1
4892,공동체적,1
4893,예방프로그램으로,1
4894,폭력에,1
4895,대응력,1
4896,처벌을,1
4897,대화와,1
4898,근본적인,1
4899,학교폭력예방추진단,1
4900,핀란드의,1
4901,운영학교,1
4902,교육지원청별,1
4903,예방프로그램,1
4904,또래,1
4905,지킴이,1
4906,방관자를,1
4907,제공자로,1
4908,변화시키는,1
4909,처벌이,1
4910,유도하는,1
4911,ee클래스,1
4912,현대적,1
4913,전문상담교사,1
4914,미배치교,1
4915,의료기관,1
4916,ai챗봇,1
4917,학교폭력예방전담기구,1
4918,예방·대응·회복,1
4919,ai학생,1
4920,결석률·성적,1
4921,변화·상담,1
4922,바탕이,1
4923,입힌,1
4924,교실에서,1
4925,학생없이,1
4926,각자의,1
4927,잠재력을,1
4928,발현하는,1
4929,자기분야,1
4930,영재화를,1
4931,추구,1
4932,결합하여,1
4933,지역적·경제적,1
4934,영재가,1
4935,우열,1
4936,가리기가,1
4937,소질을,1
4938,넘어선,1
4939,혁신에,1
4940,소외지역에,1
4941,학습안전망,1
4942,위기지역,1
4943,원아,1
4944,수가,1
4945,급감하는,1
4946,병설유치원을,1
4947,단설유치원,1
4948,정부로부터,1
4949,배정받는,1
4950,교부금을,1
4951,순위에,1
4952,자체예산절감,1
4953,선심성·전시성,1
4954,행사를,1
4955,축소하고,1
4956,하이터치,1
4957,감성·생명,1
4958,안정화를,1
4959,인성함양,1
4960,교육선택권,1
4961,소질,1
4962,지원기관의,1
4963,위상을,1
4964,행정적·재정적,1
4965,지원동력,1
4966,점검·정비,1
4967,플랫폼의,1
4968,기술적,1
4969,오류를,1
4970,컨텐츠,1
4971,보강,1
4972,분석기능을,1
4973,분석하고,1
4974,산촌유학교육원의,1
4975,감성체험교육원,1
4976,체제로,1
4977,유학체험을,1
4978,치유와,1
4979,생태환경보존,1
4980,감성교육을,1
4981,전문으로,1
4982,거점기관으로,1
4983,반려동물과,1
4984,동물매개,1
4985,동물을,1
4986,공감능력을,1
4987,생명윤리,1
4988,통합예술특성화고,1
4989,경남국제고,1
4990,예술고의,1
4991,운영방식을,1
4992,여러,1
4993,장르를,1
4994,인재양성을,1
4995,국제고등학교,1
4996,인프라의,1
4997,외연,1
4998,산촌유학교육원,1
4999,특성화고·국제고,1
5000,중앙정부지원,1
5001,국가시책사업,1
5002,경남도청,1
5003,경제적·신체적,1
5004,조건과,1
5005,수험생을,1
5006,드는,1
5007,지향,1
5008,여가,1
5009,class,1
5010,상담실이,1
5011,미설치된,1
5012,상담사를,1
5013,위기학생을,1
5014,보조공학기기,1
5015,편의시설,1
5016,정장형태의,1
5017,편의성과,1
5018,활동성이,1
5019,의류를,1
5020,신입생을,1
5021,무상지원하여,1
5022,경제부담,1
5023,부지나,1
5024,청소년들이,1
5025,휴식을,1
5026,취할,1
5027,거점공간,1
5028,고3을,1
5029,진로상담,1
5030,유명,1
5031,초청강연,1
5032,수험생,1
5033,기부금,1
5034,비례하는,1
5035,공정함은,1
5036,더하며,1
5037,곳엔,1
5038,세우는,1
5039,학교중심,1
5040,공직,1
5041,낭비요소를,1
5042,제거하여,1
5043,실용중심의,1
5044,상대적,1
5045,교육서비스,1
5046,접근성이,1
5047,정책수립,1
5048,기능은,1
5049,유지하되,1
5050,실무권한을,1
5051,공평·공정,1
5052,예측,1
5053,직렬,1
5054,근무자에,1
5055,방만한,1
5056,실적이,1
5057,저조하거나,1
5058,유사·중복되는,1
5059,위원회와,1
5060,작성을,1
5061,행정력,1
5062,낭비를,1
5063,의사결정구조,1
5064,산정,1
5065,성과급,1
5066,증빙을,1
5067,매달리는,1
5068,서류작업을,1
5069,추출,1
5070,학생지도에,1
5071,양산교육지원청,1
5072,급격한,1
5073,교육수요,1
5074,대응하기,1
5075,별도의,1
5076,행정서비스,1
5077,활동공간,1
5078,위원회·tf,1
5079,개선안,1
5080,설계·착공,1
5081,혁신성과,1
5082,분석·보완,1
5083,정비로,1
5084,시설사업비를,1
5085,양산시,1
5086,상생·공존하는,1
5087,안정된,1
5088,협치체계,1
5089,녹여내어,1
5090,자부심과,1
5091,예술적,1
5092,이동에,1
5093,위험을,1
5094,내실,1
5095,경남교육공동체,1
5096,시민사회,1
5097,학교운영에,1
5098,지역사회의,1
5099,자원활용,1
5100,문화·스포츠,1
5101,기초예술,1
5102,갤러리·공연장,1
5103,전시,1
5104,프로스포츠,1
5105,입장료,1
5106,경제와,1
5107,이동이,1
5108,체험학습의,1
5109,전문강사와,1
5110,장비가,1
5111,방문하는,1
5112,전세버스,1
5113,행정부담,1
5114,경남의,1
5115,체험공간,1
5116,각국의,1
5117,음식,1
5118,풍습,1
5119,오감으로,1
5120,체험할,1
5121,마련하여,1
5122,가지,1
5123,않고도,1
5124,다문화·국제,1
5125,준공,1
5126,사업비를,1
5127,자긍심,1
5128,민원·부당,1
5129,수업·학생지도에만,1
5130,보람이,1
5131,교단,1
5132,변호사·상담사,1
5133,부서가,1
5134,수임료·소송비,1
5135,공간·전담,1
5136,학습권·교수권,1
5137,보여주기식,1
5138,사업·중복,1
5139,보고,1
5140,관리·감독에서,1
5141,지원·서비스,1
5142,조직으로,1
5143,재충전·전문성,1
5144,근속·취약지역,1
5145,연구년,1
5146,자연자원,1
5147,우수교육,1
5148,지원부서,1
5149,행정인력,1
5150,재배치·업무,1
5151,복지·치유,1
5152,실효적,1
5153,운영과,1
5154,규모·지역에,1
5155,정당하게,1
5156,운영지원·교육과정,1
5157,연구·평가,1
5158,평가·시험,1
5159,출제,1
5160,오류,1
5161,컨설팅으로,1
5162,소인수·심화,1
5163,농산어촌·중소도시,1
5164,선택과목이,1
5165,반영되도록,1
5166,설립·운영,1
5167,운영지원,1
5168,전문인력·시설,1
5169,통합상담제를,1
5170,일회성·사후,1
5171,처방형,1
5172,인성교육을,1
5173,강점·성장을,1
5174,추적하는,1
5175,통합상담제,1
5176,협력·소통·책임감을,1
5177,자기인식·자기조절·관계형성,1
5178,지표화하여,1
5179,시각적으로,1
5180,징후뿐,1
5181,인성적,1
5182,강점·잠재력을,1
5183,발굴·기록하는,1
5184,상담문화,1
5185,쌍방향,1
5186,변화·인성,1
5187,기록을,1
5188,덕목,1
5189,텍스트화로,1
5190,신호,1
5191,학년·학교급,1
5192,인성·상담,1
5193,승계로,1
5194,상담형,1
5195,프로젝트·학교상담,1
5196,재배분·통합,1
5197,사업과의,1
5198,마을공동체가,1
5199,지역소멸에,1
5200,매칭하는,1
5201,경북도청,1
5202,대학·산업체가,1
5203,전담조직,1
5204,문화활동·평생교육·복지,1
5205,특산물·역사·생태·문화,1
5206,결연,1
5207,어르신·문화예술인,1
5208,반도체·이차전지·ai,1
5209,첨단분야,1
5210,실습·멘토링,1
5211,청·22개,1
5212,산업체·대학과의,1
5213,인력·예산,1
5214,운영되던,1
5215,능동적,1
5216,수업시스템,1
5217,기술과,1
5218,암기·설명식,1
5219,질문·토론·탐구,1
5220,능동형,1
5221,체질,1
5222,사고력·창의력을,1
5223,사교육보다,1
5224,이력·참여도·정서를,1
5225,질문·토론·프로젝트,1
5226,피드백에,1
5227,상상력·협력이,1
5228,협력학습이,1
5229,모듈형,1
5230,혁신사업을,1
5231,과정·성장,1
5232,평가로,1
5233,서술·논술형,1
5234,보조도구·수업,1
5235,라이브러리,1
5236,대학·전문기관,1
5237,연수·코칭,1
5238,혁신사업,1
5239,투입하여,1
5240,학년·학교,1
5241,학교버스,1
5242,교육주체의회,1
5243,논의,1
5244,제정안을,1
5245,학교버스를,1
5246,교육지원청소속으로,1
5247,노선조정,1
5248,회복되는,1
5249,여유·생활리듬,1
5250,놀이·관계회복,1
5251,운동·독서·휴식,1
5252,건강·마음,1
5253,교육·복지·의료,1
5254,체험학습·수학여행,1
5255,의견수렴,1
5256,전문의,1
5257,학생·교직원·학부모가,1
5258,참여·투명성,1
5259,책임은,1
5260,행정·돌봄·상담,1
5261,차별·혐오,1
5262,존중문화,1
5263,준비위원회,1
5264,노동인권,1
5265,교재,1
5266,노동인권주간,1
5267,국고·지자체,1
5268,교원·공간·운영지원,1
5269,교육과정·돌봄·통학권,1
5270,통역·이중언어·적응지원,1
5271,인력·개별화,1
5272,지원·환경,1
5273,이중언어교육,1
5274,통합학급,1
5275,행동중재교사,1
5276,수학포기자,1
5277,경북교육청,1
5278,사람중심,1
5279,혁명을,1
5280,노벨,1
5281,사람다움으로,1
5282,기초에서,1
5283,미래까지,1
5284,맛집,1
5285,학교급,1
5286,판단하는,1
5287,경북진학온,1
5288,융합진로체험교육관,1
5289,재능성장학점제,1
5290,격차는,1
5291,다름은,1
5292,특별학급,1
5293,조기맞춤,1
5294,동행지원제,1
5295,수업보듬이,1
5296,안전학교,1
5297,안전으로,1
5298,안심으로,1
5299,키울,1
5300,학교폭력통합대응체계,1
5301,바로지원,1
5302,신속대응,1
5303,위기지원,1
5304,hope,1
5305,학기제,1
5306,미래열매,1
