keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
공유재산,20,16,13,0.0203,0.0313,7.6397,13,9,7,7,7,6
숲속,20,15,13,0.0203,0.0313,7.6397,12,9,8,8,6,5
신재생,20,14,13,0.0203,0.0313,7.6397,3,2,2,17,12,11
귀농귀촌,20,13,13,0.0203,0.0313,7.6397,13,8,8,7,5,5
미래차,20,13,13,0.0203,0.0313,7.6397,12,8,8,8,5,5
생태하천,20,13,13,0.0203,0.0313,7.6397,6,3,3,14,10,10
안전도시,20,13,13,0.0203,0.0313,7.6397,11,8,8,9,5,5
입체화,20,13,13,0.0203,0.0313,7.6397,7,4,4,13,9,9
한우,20,13,13,0.0203,0.0313,7.6397,7,4,4,13,9,9
지역발전,28,28,25,0.0391,0.0438,7.6308,15,15,12,13,13,13
있게,28,27,25,0.0391,0.0438,7.6308,12,11,10,16,16,15
벗어나,28,26,25,0.0391,0.0438,7.6308,13,13,13,15,13,12
수호,15,8,7,0.011,0.0235,7.6245,3,2,2,12,6,5
양성화,15,7,7,0.011,0.0235,7.6245,2,2,2,13,5,5
청년센터,15,7,7,0.011,0.0235,7.6245,10,5,5,5,2,2
연계형,26,25,22,0.0344,0.0407,7.6197,12,12,11,14,13,11
주체,26,24,22,0.0344,0.0407,7.6197,6,6,6,20,18,16
우리동네,26,23,22,0.0344,0.0407,7.6197,11,9,9,15,14,13
공정한,26,22,22,0.0344,0.0407,7.6197,10,8,8,16,14,14
타운,26,22,22,0.0344,0.0407,7.6197,8,7,7,18,15,15
전원,22,17,16,0.025,0.0344,7.6193,7,5,5,15,12,11
교육격차,22,16,16,0.025,0.0344,7.6193,13,9,9,9,7,7
미디어아트,22,16,16,0.025,0.0344,7.6193,15,10,10,7,6,6
재산권,22,16,16,0.025,0.0344,7.6193,3,3,3,19,13,13
세부추진계획,11,11,3,0.0047,0.0172,7.619,6,6,2,5,5,1
이행방안,11,11,3,0.0047,0.0172,7.619,11,11,3,0,0,0
특별시비,11,11,3,0.0047,0.0172,7.619,5,5,1,6,6,2
대부,11,6,3,0.0047,0.0172,7.619,3,2,1,8,4,2
자체사업,11,6,3,0.0047,0.0172,7.619,9,5,2,2,1,1
대가야읍,11,5,3,0.0047,0.0172,7.619,5,2,1,6,3,2
불광천,11,5,3,0.0047,0.0172,7.619,7,3,2,4,2,1
청량리역,11,4,3,0.0047,0.0172,7.619,3,3,2,8,1,1
업그레이드,24,20,19,0.0297,0.0376,7.6147,10,10,9,14,10,10
제거,24,20,19,0.0297,0.0376,7.6147,7,7,6,17,13,13
취약,24,20,19,0.0297,0.0376,7.6147,6,6,5,18,14,14
독거노인,24,19,19,0.0297,0.0376,7.6147,6,6,6,18,13,13
의사,24,19,19,0.0297,0.0376,7.6147,3,3,3,21,16,16
저상버스,24,19,19,0.0297,0.0376,7.6147,9,7,7,15,12,12
정류장,24,19,19,0.0297,0.0376,7.6147,6,5,5,18,14,14
컨벤션,24,19,19,0.0297,0.0376,7.6147,8,7,7,16,12,12
특화거리,24,19,19,0.0297,0.0376,7.6147,9,9,9,15,10,10
혼잡,24,19,19,0.0297,0.0376,7.6147,13,9,9,11,10,10
자체재원,19,17,12,0.0188,0.0297,7.6098,6,4,4,13,13,8
단순히,19,16,12,0.0188,0.0297,7.6098,6,5,3,13,11,9
배당금,19,14,12,0.0188,0.0297,7.6098,11,8,6,8,6,6
많이,19,13,12,0.0188,0.0297,7.6098,7,2,2,12,11,10
문화센터,19,12,12,0.0188,0.0297,7.6098,10,7,7,9,5,5
수질,19,12,12,0.0188,0.0297,7.6098,9,3,3,10,9,9
직매장,19,12,12,0.0188,0.0297,7.6098,8,5,5,11,7,7
폐업,19,12,12,0.0188,0.0297,7.6098,12,5,5,7,7,7
내포,14,9,6,0.0094,0.0219,7.6085,11,7,4,3,2,2
동백전,14,8,6,0.0094,0.0219,7.6085,3,2,2,11,6,4
석유화학,14,8,6,0.0094,0.0219,7.6085,1,1,1,13,7,5
문학,14,7,6,0.0094,0.0219,7.6085,4,3,2,10,4,4
수소트램,14,7,6,0.0094,0.0219,7.6085,2,2,2,12,5,4
항공물류,14,7,6,0.0094,0.0219,7.6085,9,4,4,5,3,2
국립현대미술관,14,6,6,0.0094,0.0219,7.6085,5,3,3,9,3,3
동북선,14,6,6,0.0094,0.0219,7.6085,5,4,4,9,2,2
비정규직,14,6,6,0.0094,0.0219,7.6085,0,0,0,14,6,6
완전공영제,14,6,6,0.0094,0.0219,7.6085,1,1,1,13,5,5
금액,27,26,24,0.0376,0.0423,7.5996,8,8,7,19,18,17
세부계획,12,12,4,0.0063,0.0188,7.599,5,5,1,7,7,3
사업타당성,12,8,4,0.0063,0.0188,7.599,8,6,2,4,2,2
국민연금,12,7,4,0.0063,0.0188,7.599,1,1,1,11,6,3
울산형,12,7,4,0.0063,0.0188,7.599,4,2,1,8,5,3
목포역,12,6,4,0.0063,0.0188,7.599,1,1,1,11,5,3
상주형,12,6,4,0.0063,0.0188,7.599,0,0,0,12,6,4
금정산,12,5,4,0.0063,0.0188,7.599,2,2,1,10,3,3
오포,12,5,4,0.0063,0.0188,7.599,8,3,2,4,2,2
굴포천,12,4,4,0.0063,0.0188,7.599,9,2,2,3,2,2
세일즈,12,4,4,0.0063,0.0188,7.599,7,2,2,5,2,2
입양,12,4,4,0.0063,0.0188,7.599,3,2,2,9,2,2
g밸리,13,6,5,0.0078,0.0203,7.5984,3,2,2,10,4,3
도매시장,13,5,5,0.0078,0.0203,7.5984,5,2,2,8,3,3
태화강,13,5,5,0.0078,0.0203,7.5984,5,3,3,8,2,2
추진위원회,25,24,21,0.0329,0.0391,7.5876,11,10,9,14,14,12
출연,25,23,21,0.0329,0.0391,7.5876,7,6,6,18,17,15
광역철도망,25,22,21,0.0329,0.0391,7.5876,6,6,6,19,16,15
떠나,25,21,21,0.0329,0.0391,7.5876,12,9,9,13,12,12
용수,25,21,21,0.0329,0.0391,7.5876,11,10,10,14,11,11
치매,25,21,21,0.0329,0.0391,7.5876,13,10,10,12,11,11
비롯한,21,18,15,0.0235,0.0329,7.587,8,6,6,13,12,9
시점,21,18,15,0.0235,0.0329,7.587,7,6,5,14,12,10
고유,21,15,15,0.0235,0.0329,7.587,7,4,4,14,11,11
메디컬,21,15,15,0.0235,0.0329,7.587,12,8,8,9,7,7
민원처리,21,15,15,0.0235,0.0329,7.587,6,5,5,15,10,10
재도전,21,15,15,0.0235,0.0329,7.587,11,7,7,10,8,8
친수공간,21,15,15,0.0235,0.0329,7.587,6,5,5,15,10,10
위험,28,26,26,0.0407,0.0438,7.5842,12,11,11,16,15,15
지역기업,28,26,26,0.0407,0.0438,7.5842,8,8,8,20,18,18
흐름,28,26,26,0.0407,0.0438,7.5842,9,8,8,19,18,18
희망,28,26,26,0.0407,0.0438,7.5842,17,15,15,11,11,11
개인,23,22,18,0.0282,0.036,7.5821,14,13,9,9,9,9
사회복지,23,19,18,0.0282,0.036,7.5821,10,8,7,13,11,11
통합관리,23,19,18,0.0282,0.036,7.5821,9,8,8,14,11,10
산부인,23,18,18,0.0282,0.036,7.5821,5,4,4,18,14,14
증설,23,18,18,0.0282,0.036,7.5821,11,8,8,12,10,10
개혁,18,14,11,0.0172,0.0282,7.5788,5,4,4,13,10,7
것임,18,14,11,0.0172,0.0282,7.5788,6,5,3,12,9,8
진정한,18,14,11,0.0172,0.0282,7.5788,2,2,2,16,12,9
국립공원,18,12,11,0.0172,0.0282,7.5788,7,4,3,11,8,8
실적,18,12,11,0.0172,0.0282,7.5788,11,5,4,7,7,7
야간경제,18,12,11,0.0172,0.0282,7.5788,5,3,3,13,9,8
규격,18,11,11,0.0172,0.0282,7.5788,4,2,2,14,9,9
난방비,18,11,11,0.0172,0.0282,7.5788,6,5,5,12,6,6
재개,18,11,11,0.0172,0.0282,7.5788,10,6,6,8,5,5
전기요금,18,11,11,0.0172,0.0282,7.5788,4,4,4,14,7,7
전세사기,18,11,11,0.0172,0.0282,7.5788,4,3,3,14,8,8
고독사,26,23,23,0.036,0.0407,7.5669,17,14,14,9,9,9
안전관리,24,22,20,0.0313,0.0376,7.5538,12,11,10,12,11,10
공공임대,24,21,20,0.0313,0.0376,7.5538,12,10,9,12,11,11
기반조성,24,21,20,0.0313,0.0376,7.5538,9,9,8,15,12,12
복합단지,24,21,20,0.0313,0.0376,7.5538,12,11,11,12,10,9
삶이,24,21,20,0.0313,0.0376,7.5538,11,9,9,13,12,11
오피스,24,21,20,0.0313,0.0376,7.5538,7,6,6,17,15,14
지방정부,24,21,20,0.0313,0.0376,7.5538,9,8,8,15,13,12
현실,24,21,20,0.0313,0.0376,7.5538,7,5,5,17,16,15
협상,24,21,20,0.0313,0.0376,7.5538,9,8,8,15,13,12
르네상스,24,20,20,0.0313,0.0376,7.5538,9,7,7,15,13,13
복지도시,24,20,20,0.0313,0.0376,7.5538,15,13,13,9,7,7
만성,20,19,14,0.0219,0.0313,7.553,10,10,6,10,9,8
사업내용,20,19,14,0.0219,0.0313,7.553,15,14,10,5,5,4
읍면별,20,18,14,0.0219,0.0313,7.553,12,10,8,8,8,6
크게,20,16,14,0.0219,0.0313,7.553,10,7,5,10,9,9
폐교,20,15,14,0.0219,0.0313,7.553,6,6,6,14,9,8
고지대,20,14,14,0.0219,0.0313,7.553,7,5,5,13,9,9
배움,20,14,14,0.0219,0.0313,7.553,15,11,11,5,3,3
의료원,20,14,14,0.0219,0.0313,7.553,6,4,4,14,10,10
조기착공,20,14,14,0.0219,0.0313,7.553,11,7,7,9,7,7
전망대,27,26,25,0.0391,0.0423,7.5512,12,11,11,15,15,14
어려움,27,25,25,0.0391,0.0423,7.5512,7,7,7,20,18,18
위상,27,25,25,0.0391,0.0423,7.5512,8,8,8,19,17,17
민간협력,22,22,17,0.0266,0.0344,7.5476,9,9,6,13,13,11
있어,22,21,17,0.0266,0.0344,7.5476,5,5,4,17,16,13
거점형,22,18,17,0.0266,0.0344,7.5476,10,8,7,12,10,10
남북,22,18,17,0.0266,0.0344,7.5476,13,10,10,9,8,7
노인복지,22,18,17,0.0266,0.0344,7.5476,11,11,10,11,7,7
사용처,22,18,17,0.0266,0.0344,7.5476,5,5,5,17,13,12
상대적,22,18,17,0.0266,0.0344,7.5476,10,9,8,12,9,9
소방,22,18,17,0.0266,0.0344,7.5476,10,10,9,12,8,8
은퇴자,22,18,17,0.0266,0.0344,7.5476,13,12,11,9,6,6
어디서나,22,17,17,0.0266,0.0344,7.5476,11,8,8,11,9,9
영농형,22,17,17,0.0266,0.0344,7.5476,9,7,7,13,10,10
만듭니다,17,15,10,0.0156,0.0266,7.5468,7,5,3,10,10,7
의한,17,15,10,0.0156,0.0266,7.5468,4,3,3,13,12,7
과감한,17,14,10,0.0156,0.0266,7.5468,4,4,3,13,10,7
통합신공항,17,12,10,0.0156,0.0266,7.5468,6,5,4,11,7,6
한전,17,11,10,0.0156,0.0266,7.5468,4,3,3,13,8,7
보건지소,17,10,10,0.0156,0.0266,7.5468,12,6,6,5,4,4
산모,17,10,10,0.0156,0.0266,7.5468,8,2,2,9,8,8
수목원,17,10,10,0.0156,0.0266,7.5468,9,6,6,8,4,4
이관,17,10,10,0.0156,0.0266,7.5468,6,5,5,11,5,5
시너지,28,28,27,0.0423,0.0438,7.5397,12,12,12,16,16,15
전문가,25,24,22,0.0344,0.0391,7.5325,14,13,13,11,11,9
완비,25,23,22,0.0344,0.0391,7.5325,9,8,8,16,15,14
주거비,25,23,22,0.0344,0.0391,7.5325,13,11,11,12,12,11
행정체계,25,22,22,0.0344,0.0391,7.5325,9,8,8,16,14,14
정립,23,22,19,0.0297,0.036,7.5182,7,6,6,16,16,13
과학기술정보통신부,23,21,19,0.0297,0.036,7.5182,16,15,13,7,6,6
현행,23,21,19,0.0297,0.036,7.5182,5,5,5,18,16,14
업무협약,23,20,19,0.0297,0.036,7.5182,7,7,7,16,13,12
감시,23,19,19,0.0297,0.036,7.5182,6,6,6,17,13,13
대기,23,19,19,0.0297,0.036,7.5182,6,6,6,17,13,13
도시개발사업,23,19,19,0.0297,0.036,7.5182,12,10,10,11,9,9
산업생태계,23,19,19,0.0297,0.036,7.5182,11,10,10,12,9,9
순회,23,19,19,0.0297,0.036,7.5182,11,8,8,12,11,11
출신,23,19,19,0.0297,0.036,7.5182,6,4,4,17,15,15
하루,23,19,19,0.0297,0.036,7.5182,4,4,4,19,15,15
고향사랑기부금,19,17,13,0.0203,0.0297,7.5172,11,9,5,8,8,8
민자사업,19,17,13,0.0203,0.0297,7.5172,12,10,6,7,7,7
자산화,19,17,13,0.0203,0.0297,7.5172,3,3,3,16,14,10
차등,19,17,13,0.0203,0.0297,7.5172,6,6,2,13,11,11
설득,19,15,13,0.0203,0.0297,7.5172,6,5,5,13,10,8
공감대,19,14,13,0.0203,0.0297,7.5172,8,5,4,11,9,9
방위산업,19,14,13,0.0203,0.0297,7.5172,13,8,7,6,6,6
복합도시,19,14,13,0.0203,0.0297,7.5172,3,2,2,16,12,11
아침,19,14,13,0.0203,0.0297,7.5172,10,7,7,9,7,6
용도,19,14,13,0.0203,0.0297,7.5172,6,4,3,13,10,10
과밀학급,19,13,13,0.0203,0.0297,7.5172,9,5,5,10,8,8
도시정비,19,13,13,0.0203,0.0297,7.5172,6,5,5,13,8,8
왕복,19,13,13,0.0203,0.0297,7.5172,6,5,5,13,8,8
의료진,19,13,13,0.0203,0.0297,7.5172,8,5,5,11,8,8
청년농업인,19,13,13,0.0203,0.0297,7.5172,10,9,9,9,4,4
e스포츠,19,13,13,0.0203,0.0297,7.5172,4,3,3,15,10,10
공공성,26,25,24,0.0376,0.0407,7.5166,8,7,6,18,18,18
배달,26,25,24,0.0376,0.0407,7.5166,12,12,12,14,13,12
수행,26,25,24,0.0376,0.0407,7.5166,14,14,13,12,11,11
체제,26,24,24,0.0376,0.0407,7.5166,10,9,9,16,15,15
초등학교,26,24,24,0.0376,0.0407,7.5166,7,7,7,19,17,17
최적,26,24,24,0.0376,0.0407,7.5166,14,13,13,12,11,11
호남권,16,11,9,0.0141,0.025,7.514,6,4,4,10,7,5
신항,16,10,9,0.0141,0.025,7.514,9,5,5,7,5,4
축산업,16,9,9,0.0141,0.025,7.514,3,3,3,13,6,6
특별교부금,21,20,16,0.025,0.0329,7.5113,9,9,6,12,11,10
실천,21,19,16,0.025,0.0329,7.5113,8,7,5,13,12,11
원을,21,18,16,0.025,0.0329,7.5113,11,8,7,10,10,9
시민참여,21,17,16,0.025,0.0329,7.5113,13,10,10,8,7,6
안전시설,21,17,16,0.025,0.0329,7.5113,8,8,8,13,9,8
창의,21,17,16,0.025,0.0329,7.5113,14,12,11,7,5,5
교실,21,16,16,0.025,0.0329,7.5113,13,9,9,8,7,7
긴급돌봄,21,16,16,0.025,0.0329,7.5113,10,8,8,11,8,8
물류비,21,16,16,0.025,0.0329,7.5113,12,10,10,9,6,6
방학,21,16,16,0.025,0.0329,7.5113,9,6,6,12,10,10
수산물,21,16,16,0.025,0.0329,7.5113,7,6,6,14,10,10
책임행정,21,16,16,0.025,0.0329,7.5113,6,5,5,15,11,11
간소화,28,28,28,0.0438,0.0438,7.4972,8,8,8,20,20,20
원의,24,23,21,0.0329,0.0376,7.4963,11,10,10,13,13,11
누구,24,22,21,0.0329,0.0376,7.4963,16,14,13,8,8,8
도출,24,22,21,0.0329,0.0376,7.4963,8,7,7,16,15,14
모집,24,22,21,0.0329,0.0376,7.4963,12,11,11,12,11,10
보유,24,22,21,0.0329,0.0376,7.4963,8,8,8,16,14,13
수입,24,22,21,0.0329,0.0376,7.4963,6,5,4,18,17,17
정착지원,24,22,21,0.0329,0.0376,7.4963,11,10,10,13,12,11
파크,24,22,21,0.0329,0.0376,7.4963,9,9,9,15,13,12
회의,24,22,21,0.0329,0.0376,7.4963,8,8,8,16,14,13
신속히,22,21,18,0.0282,0.0344,7.4805,8,8,8,14,13,10
토대,22,21,18,0.0282,0.0344,7.4805,13,12,9,9,9,9
열겠습니다,22,20,18,0.0282,0.0344,7.4805,5,5,5,17,15,13
인구소멸,22,20,18,0.0282,0.0344,7.4805,10,8,7,12,12,11
최근,22,20,18,0.0282,0.0344,7.4805,5,5,5,17,15,13
수익형,22,19,18,0.0282,0.0344,7.4805,10,10,9,12,9,9
장애,22,19,18,0.0282,0.0344,7.4805,8,7,7,14,12,11
지역산업,22,19,18,0.0282,0.0344,7.4805,12,10,10,10,9,8
쇼핑,22,18,18,0.0282,0.0344,7.4805,6,4,4,16,14,14
침수,22,18,18,0.0282,0.0344,7.4805,13,11,11,9,7,7
순세계잉여금,15,11,8,0.0125,0.0235,7.4805,2,2,2,13,9,6
삼성전자,15,10,8,0.0125,0.0235,7.4805,4,2,2,11,8,6
선언,15,9,8,0.0125,0.0235,7.4805,2,2,2,13,7,6
자유,15,9,8,0.0125,0.0235,7.4805,1,1,1,14,8,7
바람연금,15,8,8,0.0125,0.0235,7.4805,1,1,1,14,7,7
상생협약,15,8,8,0.0125,0.0235,7.4805,8,4,4,7,4,4
상수원,15,8,8,0.0125,0.0235,7.4805,4,2,2,11,6,6
소아진료,15,8,8,0.0125,0.0235,7.4805,6,3,3,9,5,5
정규직,15,8,8,0.0125,0.0235,7.4805,1,1,1,14,7,7
주식회사,15,8,8,0.0125,0.0235,7.4805,5,2,2,10,6,6
하우스,15,8,8,0.0125,0.0235,7.4805,4,2,2,11,6,6
협치,15,8,8,0.0125,0.0235,7.4805,8,4,4,7,4,4
제한,25,24,23,0.036,0.0391,7.4802,5,5,5,20,19,18
교통혁신,25,23,23,0.036,0.0391,7.4802,5,5,5,20,18,18
방치된,25,23,23,0.036,0.0391,7.4802,8,7,7,17,16,16
보행자,25,23,23,0.036,0.0391,7.4802,8,8,8,17,15,15
신속하게,25,23,23,0.036,0.0391,7.4802,8,7,7,17,16,16
연중,25,23,23,0.036,0.0391,7.4802,7,7,7,18,16,16
면별,18,16,12,0.0188,0.0282,7.4795,7,7,5,11,9,7
유치해,18,15,12,0.0188,0.0282,7.4795,6,5,4,12,10,8
지방채,18,15,12,0.0188,0.0282,7.4795,6,6,5,12,9,7
역량강화,18,14,12,0.0188,0.0282,7.4795,13,10,8,5,4,4
지원확대,18,14,12,0.0188,0.0282,7.4795,7,6,6,11,8,6
원으,18,13,12,0.0188,0.0282,7.4795,10,6,6,8,7,6
한도,18,13,12,0.0188,0.0282,7.4795,3,3,3,15,10,9
군수실,18,12,12,0.0188,0.0282,7.4795,3,3,3,15,9,9
농업소득,18,12,12,0.0188,0.0282,7.4795,3,3,3,15,9,9
모아타운,18,12,12,0.0188,0.0282,7.4795,5,4,4,13,8,8
세계화,18,12,12,0.0188,0.0282,7.4795,7,3,3,11,9,9
세입자,18,12,12,0.0188,0.0282,7.4795,4,3,3,14,9,9
소비자,18,12,12,0.0188,0.0282,7.4795,7,5,5,11,7,7
재정부담,20,20,15,0.0235,0.0313,7.4728,5,5,5,15,15,10
명의,20,18,15,0.0235,0.0313,7.4728,4,4,3,16,14,12
생활서비스,20,17,15,0.0235,0.0313,7.4728,10,10,10,10,7,5
사과,20,16,15,0.0235,0.0313,7.4728,11,7,7,9,9,8
자동차,20,16,15,0.0235,0.0313,7.4728,4,4,4,16,12,11
대도시권,20,15,15,0.0235,0.0313,7.4728,5,5,5,15,10,10
동서,20,15,15,0.0235,0.0313,7.4728,10,7,7,10,8,8
이주,20,15,15,0.0235,0.0313,7.4728,11,8,8,9,7,7
일상에서,20,15,15,0.0235,0.0313,7.4728,14,9,9,6,6,6
인접,26,25,25,0.0391,0.0407,7.4688,13,12,12,13,13,13
미래자산기금,8,5,1,0.0016,0.0125,7.459,0,0,0,8,5,1
차밭,8,4,1,0.0016,0.0125,7.459,0,0,0,8,4,1
춘천형,8,4,1,0.0016,0.0125,7.459,0,0,0,8,4,1
김밥특화거리,8,3,1,0.0016,0.0125,7.459,0,0,0,8,3,1
화명,8,3,1,0.0016,0.0125,7.459,0,0,0,8,3,1
본사기능,8,2,1,0.0016,0.0125,7.459,0,0,0,8,2,1
북서울,8,2,1,0.0016,0.0125,7.459,8,2,1,0,0,0
영수증,8,2,1,0.0016,0.0125,7.459,0,0,0,8,2,1
노벨,8,1,1,0.0016,0.0125,7.459,0,0,0,8,1,1
미륵사지,8,1,1,0.0016,0.0125,7.459,0,0,0,8,1,1
식물산업,8,1,1,0.0016,0.0125,7.459,8,1,1,0,0,0
영천댐,8,1,1,0.0016,0.0125,7.459,0,0,0,8,1,1
자국민,8,1,1,0.0016,0.0125,7.459,0,0,0,8,1,1
정의로운전환,8,1,1,0.0016,0.0125,7.459,8,1,1,0,0,0
탄탄페,8,1,1,0.0016,0.0125,7.459,8,1,1,0,0,0
면적,23,22,20,0.0313,0.036,7.458,7,7,7,16,15,13
융합된,23,21,20,0.0313,0.036,7.458,10,8,8,13,13,12
친화도시,23,21,20,0.0313,0.036,7.458,12,12,11,11,9,9
공원화,23,20,20,0.0313,0.036,7.458,7,6,6,16,14,14
동의,23,20,20,0.0313,0.036,7.458,6,4,4,17,16,16
자생력,23,20,20,0.0313,0.036,7.458,13,12,12,10,8,8
지방교부세,14,14,7,0.011,0.0219,7.4471,2,2,2,12,12,5
수협,14,8,7,0.011,0.0219,7.4471,5,2,2,9,6,5
한방,14,8,7,0.011,0.0219,7.4471,2,2,2,12,6,5
서북권,14,7,7,0.011,0.0219,7.4471,11,4,4,3,3,3
양자,14,7,7,0.011,0.0219,7.4471,8,3,3,6,4,4
항로,14,7,7,0.011,0.0219,7.4471,6,2,2,8,5,5
혁신클러스터,14,7,7,0.011,0.0219,7.4471,9,5,5,5,2,2
시범운영,24,24,22,0.0344,0.0376,7.4418,8,8,7,16,16,15
선제,24,23,22,0.0344,0.0376,7.4418,12,11,11,12,12,11
구매,24,22,22,0.0344,0.0376,7.4418,7,7,7,17,15,15
저감,24,22,22,0.0344,0.0376,7.4418,7,7,7,17,15,15
체감할,24,22,22,0.0344,0.0376,7.4418,10,9,9,14,13,13
향유,24,22,22,0.0344,0.0376,7.4418,14,13,13,10,9,9
성공적,21,20,17,0.0266,0.0329,7.4406,14,13,10,7,7,7
영상,21,19,17,0.0266,0.0329,7.4406,9,8,7,12,11,10
의사결정,21,19,17,0.0266,0.0329,7.4406,12,10,9,9,9,8
강력한,21,18,17,0.0266,0.0329,7.4406,12,11,10,9,7,7
공공개발,21,18,17,0.0266,0.0329,7.4406,8,8,7,13,10,10
최소한,21,18,17,0.0266,0.0329,7.4406,7,5,5,14,13,12
가입,21,17,17,0.0266,0.0329,7.4406,5,3,3,16,14,14
응급실,21,17,17,0.0266,0.0329,7.4406,4,4,4,17,13,13
지속가능,21,17,17,0.0266,0.0329,7.4406,9,6,6,12,11,11
공공재원,17,16,11,0.0172,0.0266,7.4397,3,3,3,14,13,8
군민들,17,14,11,0.0172,0.0266,7.4397,5,5,3,12,9,8
빠른,17,12,11,0.0172,0.0266,7.4397,2,1,1,15,11,10
ai데이터센터,17,12,11,0.0172,0.0266,7.4397,9,6,5,8,6,6
문화유산,17,11,11,0.0172,0.0266,7.4397,6,4,4,11,7,7
생활교통,17,11,11,0.0172,0.0266,7.4397,2,2,2,15,9,9
쓰레기,17,11,11,0.0172,0.0266,7.4397,6,4,4,11,7,7
체질,19,17,14,0.0219,0.0297,7.432,10,8,7,9,9,7
타당성조사,19,16,14,0.0219,0.0297,7.432,6,5,4,13,11,10
제약,19,15,14,0.0219,0.0297,7.432,7,6,6,12,9,8
지역공동체,19,15,14,0.0219,0.0297,7.432,5,5,5,14,10,9
친화형,19,15,14,0.0219,0.0297,7.432,12,8,7,7,7,7
캐시백,19,15,14,0.0219,0.0297,7.432,5,5,5,14,10,9
지식산업센터,19,14,14,0.0219,0.0297,7.432,13,10,10,6,4,4
진료체계,19,14,14,0.0219,0.0297,7.432,12,7,7,7,7,7
출생,19,14,14,0.0219,0.0297,7.432,4,4,4,15,10,10
내에서,25,25,24,0.0376,0.0391,7.4306,8,8,7,17,17,17
맞춘,25,25,24,0.0376,0.0391,7.4306,9,9,9,16,16,15
집적화,25,25,24,0.0376,0.0391,7.4306,15,15,14,10,10,10
건강권,25,24,24,0.0376,0.0391,7.4306,7,7,7,18,17,17
조건,25,24,24,0.0376,0.0391,7.4306,7,7,7,18,17,17
bto,22,22,19,0.0297,0.0344,7.4175,12,12,10,10,10,9
용역비,22,21,19,0.0297,0.0344,7.4175,7,7,6,15,14,13
건강검진,22,20,19,0.0297,0.0344,7.4175,7,7,7,15,13,12
식사,22,20,19,0.0297,0.0344,7.4175,8,8,8,14,12,11
마중물,22,19,19,0.0297,0.0344,7.4175,13,10,10,9,9,9
계획임,13,10,6,0.0094,0.0203,7.4146,11,8,4,2,2,2
한수원,13,8,6,0.0094,0.0203,7.4146,3,3,2,10,5,4
규제자유특구,13,6,6,0.0094,0.0203,7.4146,10,4,4,3,2,2
실버타운,13,6,6,0.0094,0.0203,7.4146,3,3,3,10,3,3
학군,13,6,6,0.0094,0.0203,7.4146,8,3,3,5,3,3
연결해,23,22,21,0.0329,0.036,7.4012,8,7,7,15,15,14
주민설명회,23,22,21,0.0329,0.036,7.4012,11,11,11,12,11,10
걷기,23,21,21,0.0329,0.036,7.4012,6,6,6,17,15,15
교류,23,21,21,0.0329,0.036,7.4012,13,13,13,10,8,8
도시환경,23,21,21,0.0329,0.036,7.4012,14,13,13,9,8,8
청년층,23,21,21,0.0329,0.036,7.4012,12,11,11,11,10,10
민간참여,20,19,16,0.025,0.0313,7.3982,9,8,5,11,11,11
회계,20,19,16,0.025,0.0313,7.3982,6,5,5,14,14,11
미디어,20,18,16,0.025,0.0313,7.3982,5,5,4,15,13,12
민관합동,20,18,16,0.025,0.0313,7.3982,6,5,4,14,13,12
공공일자리,20,17,16,0.025,0.0313,7.3982,7,6,6,13,11,10
보조사업,20,17,16,0.025,0.0313,7.3982,6,6,6,14,11,10
우려,20,17,16,0.025,0.0313,7.3982,5,5,5,15,12,11
임대형,20,17,16,0.025,0.0313,7.3982,12,11,11,8,6,5
지역대학,20,17,16,0.025,0.0313,7.3982,8,6,6,12,11,10
도심형,20,16,16,0.025,0.0313,7.3982,9,7,7,11,9,9
메가,20,16,16,0.025,0.0313,7.3982,5,5,5,15,11,11
스테,20,16,16,0.025,0.0313,7.3982,7,5,5,13,11,11
예우,20,16,16,0.025,0.0313,7.3982,8,7,7,12,9,9
입시,20,16,16,0.025,0.0313,7.3982,9,6,6,11,10,10
구축함,16,15,10,0.0156,0.025,7.3976,9,9,6,7,6,4
거점센터,16,11,10,0.0156,0.025,7.3976,9,6,5,7,5,5
책임제,16,11,10,0.0156,0.025,7.3976,8,5,5,8,6,5
교육특구,16,10,10,0.0156,0.025,7.3976,11,6,6,5,4,4
구정,16,10,10,0.0156,0.025,7.3976,6,4,4,10,6,6
국제행사,16,10,10,0.0156,0.025,7.3976,8,4,4,8,6,6
산림치유,16,10,10,0.0156,0.025,7.3976,10,6,6,6,4,4
최저가격,16,10,10,0.0156,0.025,7.3976,5,4,4,11,6,6
국책,24,24,23,0.036,0.0376,7.3902,11,11,11,13,13,12
정착할,24,23,23,0.036,0.0376,7.3902,13,12,12,11,11,11
최소,24,23,23,0.036,0.0376,7.3902,5,5,5,19,18,18
전문기관,18,16,13,0.0203,0.0282,7.3885,8,8,7,10,8,6
표준화,18,16,13,0.0203,0.0282,7.3885,8,6,4,10,10,9
대도약,18,15,13,0.0203,0.0282,7.3885,15,12,11,3,3,2
공공병원,18,14,13,0.0203,0.0282,7.3885,4,4,4,14,10,9
관광경제,18,14,13,0.0203,0.0282,7.3885,2,2,2,16,12,11
서해안,18,14,13,0.0203,0.0282,7.3885,11,8,7,7,6,6
