keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
넘치 경제,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
네트워크 완성,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
노동력 절감,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
노선 연장,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
노선 재설계,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
노선 차질,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
노인 맞춤형,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
노인 취약계층,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
노후 생활,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
노후 주거환경,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
노후 주택,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
노후 청사,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
녹지 공간,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
놀이 공간,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
놀이 돌봄,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
농가 경영,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
농가 육성,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
농가소득 보장,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
농림축산식품부 해양수산부,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
농산물 가격안정기금,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
농산물 산지유통센터,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
농식품부 스마트팜,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
농어민 수당,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
농어업인 수당,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
농업 구조,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
농업 농가,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
농업 복지,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
농업 비중,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
농업 육성,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
농업 창업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
농촌 소멸,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
농촌 인력,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
농촌기본소득 지급,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
농특산물 판매장,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
높은 우선,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
누구나 쉽게,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
누구나 일상에서,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
누구나 편리하게,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
누리 고품격,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
느낄 있는,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
다시 찾고,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
다양한 교육,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
단계별 부지,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
단계별 지속,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
단순 반복,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
달빛 어린,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
달빛 어린이병원,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
달빛어린이병원 추가,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
달성 민간,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
대구권 광역철,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대구시 협력,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
대규모 개발사업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대규모 국책,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대규모 복합,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대규모 유치,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대규모 일자리,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
대규모 투자유치,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대규모 파크골프장,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
대상 맞춤형,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
대상 찾아,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
대상 확정,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대상포진 무료접종,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대응 지역경제,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대중교통 서비스,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대지면적 연면적,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
대출 이자,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
대출이자 청년,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대통령 직속,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대폭 상향,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
대폭 완화,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
대표 랜드마크,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대표 참여,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대표 ai,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대학 공공기관,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
대학 병원,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대학 상권,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대학 청년,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대학 협력,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
대학생 대상,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대학생 멘토링,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
대형 종합병원,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
데이터 노선,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
데이터 산업,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
데이터 플랫폼,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
데이터 활용한,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
도로 상하수,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
도로망 정비,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도서관 공공시설,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도시재생 공모사업,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
도시재생 생활soc,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도시재생사업 생활soc,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도시철 조기,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
도심 교통,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도심 녹지,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도심 연결,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
도심 열섬,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도심 외곽,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도심 접근성,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
도심 환경,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도움 되는,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도입 공공,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
도입 관광,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
도입 구민,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
도입 대중교통,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
도입 마을,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도입 실시간,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도입 위한,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
도입 이상,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
도입 전문,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
도입 출퇴근,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
돈이 되는,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
돌봄 건강,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
돌봄 공간,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
돌봄 공공성,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
돌봄 맞춤형,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
돌봄 상담,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
돌봄 스마트,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
돌봄 원스톱,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
돌봄 장애인,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
돌봄 종사자,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
돌봄 책임,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
돔구장 건립,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
동반 성장,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
동선 설계,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
동시 해결,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
드론 ai,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
든든한 복지,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
등록금 전액,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
등을 연계한,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
디지털 기기,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
디지털 리터러시,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
디지털 마케팅,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
디지털 산업,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
디지털 트윈,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
디지털 플랫폼,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
따른 지역경제,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
때문 떠나,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
떠나지 않아,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
랜드마크 완성,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
랜드마크 육성,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
로봇 바이오,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
로봇 스마트,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
리모델링 청년,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
리조트 유치,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
마스터플랜 용역,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
마을 전체,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
만들겠습니다 기업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
만들겠습니다 어르신,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
만들기 위한,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
만성 교통,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
만성 주차난,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
만족 극대화,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
만족 평가,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
맞춤 돌봄,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
맞춤형 경영,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
맞춤형 대중교통,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
맞춤형 인력,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
맞춤형 인프라,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
맞춤형 주거,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
맞춤형 지원사업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
맞춤형 지원체계,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
매칭 농업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
먹고 즐기,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
명실상부한 대한민국,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
명품 관광,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
모델 구현,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
모델 확립,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
모두 안심하고,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
모두 즐기,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
무료 이용,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
문화 녹지,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
문화 레저,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
문화 의료,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
문화 중심지,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
문화 체육공간,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
문화 커뮤니티,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
문화 행사,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
문화 환경,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
문화관광 산업,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
문화관광 콘텐츠,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
문화예술 체육,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
문화예술인 창작,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
문화체육관광부 관광개발,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
문화체육관광부 관광거점도시,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
문화체육관광부 국토교통부,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
문화콘텐츠 산업,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
물길 복원,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
물류 중심지,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
물품 구매,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
미래농업 육성,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
미래산업 거점,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
미래산업 기업,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
미래형 일자리,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
민간 개발,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
민간 건설사,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
민간 매칭,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
민간 자금,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
민간자본 투자,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
민간투자 공공개발,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
민간투자 중소벤처기업부,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
민간투자 ppp,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
민생 복지,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
민원 분석,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
민원 서비스,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
민원 시스템,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
민원 ai,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
민원처리 시스템,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
바람 연금,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
바이오 첨단산업,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
바이오 클러스터,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
바이오 헬스,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
바이오 ai,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
반값 농자재,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
반도체 기업,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
반려동물 의료비,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
반려동물 친화도시,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
반영 설계,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
반영 조기,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
발굴 청년,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
발전 기여,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
발전 설비,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
방문 어려운,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
배우고 일하며,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
버스 완전,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
버스 정류장,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
버스 철도,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
법률 세무,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
법인세 감면,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
벤처 중소기업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
변화 대응,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
별도 필요,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
보건 의료,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
보건복지부 교육부,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
보건복지부 행정안전부,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
보상 체계,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
보육 의료,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
보장 경제,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
보장 어르신,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
보장 청년,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
보편 지급,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
보편적 복지,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
보행 네트워크,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
보행 상권,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
보행 친화,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
복원 정비,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
복지 경제,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
복지 보건,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
복지 수요,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
복지 우선,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
복지 전달,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
복지 정주,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
복지 혁신,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
복합 역세권,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
복합문화시설 건립,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
복합시설 건립,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
본격 유치,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
본격 이상,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
본격 착수,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
본사 유치,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
본사 이전,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부가가치 창출,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부담 대폭,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
부담 실질적,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부담 절감,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부담 제로,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
부담 제로화,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
부담 해소,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
부산 이전,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
부산시 중앙정부,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
부지 건축,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부지 공사,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부지 대형,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부지 ai,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
부품 국산화,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
부활 프로젝트,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
분산에너지 특별법,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
분석 ai,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
불평등 해소,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
비용 분담,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
비용 전액,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
비용 최소화,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
비율 이상,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
비중 상향,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
빈집 전수조사,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
빈틈 없는,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
사람 공존하,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
사람 머무,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
사람 찾아오,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
사용 가능한,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
사용 내역,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
사전 예방,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
사전 절차,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
사전타당성 용역,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
사통팔달 광역교통망,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
사회 안전망,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
사회 참여,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
사회복지 종사자,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
산림 관광,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
산림 산업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
산업 기업,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
산업 생활권,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
산업 청년,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
산업 혁신,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
산업 확장,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
산업구조 전환,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
산업단지 기업유치,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
산업단지 유치,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
산업통상자원부 과학기술정보통신부,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
산학연 클러스터,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
산학연 협력체계,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
산후조리원 건립,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
삶을 지키,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
삶의 만족,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
삼성전자 sk하이닉스,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
상권 경쟁력,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
상권 문화,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
상권 분석,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
상권 살리고,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상권 살아나,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
상권 접근성,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
상권 지역경제,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
상권 창업,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
상권 청년,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상권 프로그램,4,4,4,0.0063,0.0063,5.4834,4,4,4,0,0,0
상담 시스템,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상생 기금,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
상생 펀드,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
상설 협의체,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상수원 보호구역,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상시 관리,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
상시 소통,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상업 공간,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
상업 기능,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상징 공간,4,4,4,0.0063,0.0063,5.4834,2,2,2,2,2,2
상품권 지급,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
상황 즉각,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
새로운 도약,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
새로운 성장축,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
생산 수출,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
생존권 보장,4,4,4,0.0063,0.0063,5.4834,0,0,0,3,3,3
생태계 고도화,4,4,4,0.0063,0.0063,5.4834,3,3,3,0,0,0
생태계 교육,4,4,4,0.0063,0.0063,5.4834,0,0,0,4,4,4
